lease_id,cmu_name,grow_area_name,grow_area_type,waterbody,rainfall_desc,rainfall_thresh_days,rainfall_thresh_in,emerg_cond,latitude,longitude
CC-1384,271_66, ,individual_lease,GULLIVAN BAY,"2 days >3.50"" NOAA",2,3.5,NO,25.87833878,-81.58973755
CC-1383,271_66, ,individual_lease,GULLIVAN BAY,"2 days >3.50"" NOAA",2,3.5,NO,25.88924906,-81.62027043
MAN-1810,468_48, ,individual_lease,JOE BAY,"3 days >4.22"" Palmetto WWTP",3,4.22,NO,27.59010219,-82.59370057
SR-01,517_02, ,individual_lease,EAST BAY,"5-day >3.80"" NOAA",5,3.8,NO,30.40220918,-87.07568704
CC-1851,271_66, ,individual_lease,BLACKWATER BAY,"2 days >3.50"" NOAA",2,3.5,NO,25.93021572,-81.6124276
SR-1000,517_02, ,individual_lease,EAST BAY,"5-day >3.80"" NOAA",5,3.8,NO,30.44538336,-87.08073224
SR-02,515_02, ,individual_lease,EAST BAY,"5 days >3.35""",5,3.35,NO,30.4038423,-87.08534542
W-1768,239_22, ,individual_lease,OYSTER BAY,7 days >1.08 Ochlock SP,7,1.08,NO,30.06552199,-84.33621234
L-8023,250_30, ,individual_lease,GULF OF MEXICO,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.1411449,-83.0105823
L-8024,250_30, ,individual_lease,GULF OF MEXICO,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14015559,-83.01141583
MAN-200,468_48, ,individual_lease,TAMPA BAY,"3 days >4.22"" Palmetto WWTP",3,4.22,NO,27.60167351,-82.58645953
V-100,223_82, ,individual_lease,INDIAN RIVER,"2 day >2.40"" Vol Cty SE Water Reclamation",2,2.4,NO,28.95286901,-80.85705298
V-101,223_82, ,individual_lease,INDIAN RIVER,"2 day >2.40"" Vol Cty SE Water Reclamation",2,2.4,NO,28.94880278,-80.85659531
BAY-2000,531_12, ,individual_lease,EAST BAY,"5 days >3.87""",5,3.87,NO,30.12243383,-85.53890263
MAN-400,468_48, ,individual_lease,TAMPA BAY,"3 days >4.22"" Palmetto WWTP",3,4.22,NO,27.57489154,-82.60497597
MAN-1023,468_48, ,individual_lease,TAMPA BAY,"3 days >4.22"" Palmetto WWTP",3,4.22,NO,27.62498836,-82.57396765
SR-300,515_02, ,individual_lease,ESCAMBIA BAY,"5 days >3.35""",5,3.35,NO,30.46417404,-87.09900741
