HA_CLASS,rainfall_thresh_in,datetime_uct,valid_period_hrs,pop12_perc,qpf_in,prob_close_perc,flag
CL_3,4,2020-10-11,48,4,0,38.4,testing
Bruns_3,1.5,2020-10-11,48,7,0,79.6,testing
Bruns_4A,2,2020-10-11,48,7,0,24.7,testing
NH_1,2,2020-10-11,48,7,0,79.9,testing
NH_5,3,2020-10-11,48,7,0,48.6,testing
NH_7,2,2020-10-11,48,7,0,59.8,testing
PND_2,3,2020-10-11,48,7,0,35.6,testing
PND_4,3,2020-10-11,48,7,0,95.6,testing
PND_3,2.5,2020-10-11,48,7,0,21.4,testing
NHP_1,2.5,2020-10-11,48,7,0,60.4,testing
Onsl_6A,1.5,2020-10-11,48,3,0,58.3,testing
MU_2,1.5,2020-10-11,48,3,0,92.5,testing
MU_3,3,2020-10-11,48,3,0,97.5,testing
MU_1,1.5,2020-10-11,48,3,0,65.7,testing
MU_4,1.5,2020-10-11,48,3,0,37.5,testing
MU_6B,3,2020-10-11,48,3,0,42.2,testing
MU_6C,3,2020-10-11,48,3,0,48,testing
MU_8,1.5,2020-10-11,48,3,0,22.2,testing
MU_5B,1.5,2020-10-11,48,3,0,63.9,testing
MU_9,3,2020-10-11,48,3,0,95,testing
MU_6A,3,2020-10-11,48,3,0,51.4,testing
MU_15A,1.5,2020-10-11,48,3,0,76.1,testing
MU_16A,2,2020-10-11,48,3,0,33.1,testing
MU_17,3,2020-10-11,48,3,0,75.7,testing
BS_13B,3,2020-10-11,48,3,0,40.1,testing
BS_6,3,2020-10-11,48,3,0,36.1,testing
BS_7,2.5,2020-10-11,48,3,0,93.3,testing
BS_15,3,2020-10-11,48,3.67,0,86.9,testing
PAM_6B,4,2020-10-11,48,4,0,53.8,testing
OBX_1,4,2020-10-11,48,2,0,96.8,testing
PAM_2,4,2020-10-11,48,4,0,43.7,testing
PAM_4,4,2020-10-11,48,4,0,65.4,testing
PAM_5,4,2020-10-11,48,4,0,94.5,testing
Hyde_3,4,2020-10-11,48,4,0,62.5,testing
Neuse_2,4,2020-10-11,48,4,0,88.5,testing
Neuse_3,4,2020-10-11,48,4,0,40,testing
Neuse_6,4,2020-10-11,48,4,0,47.2,testing
Neuse_4,4,2020-10-11,48,4,0,64.7,testing
Neuse_1,4,2020-10-11,48,4,0,68.7,testing
Neuse_8,4,2020-10-11,48,4,0,39.8,testing
PAM_3,4,2020-10-11,48,4,0,59.4,testing
Hyde_5,4,2020-10-11,48,4,0,86.7,testing
Hyde_4,4,2020-10-11,48,4,0,29.4,testing
Hyde_2,4,2020-10-11,48,4,0,42.1,testing
Hyde_1,4,2020-10-11,48,3.54,0,62.5,testing
LS_1,4,2020-10-11,48,3,0,21.5,testing
OBX_2,4,2020-10-11,48,2,0,68.4,testing
OBX_5A,4,2020-10-11,48,3,0,94.5,testing
OBX_6,4,2020-10-11,48,3.25,0,90.1,testing
OBX_5,4,2020-10-11,48,2.22,0,82.4,testing
CL_4B,4,2020-10-11,48,4,0,46.8,testing
CL_2,4,2020-10-11,48,4,0,97.9,testing
OBX_7,4,2020-10-11,48,4,0,29,testing
OBX_8,4,2020-10-11,48,4,0,32.5,testing
OBX_10B,4,2020-10-11,48,4,0,49.6,testing
CL_1,4,2020-10-11,48,4,0,41.3,testing
NB_4,2,2020-10-11,48,4,0,30.5,testing
NB_3,2,2020-10-11,48,4,0,40.4,testing
NB_1,1.5,2020-10-11,48,4,0,23.9,testing
NB_2,2,2020-10-11,48,4,0,62.8,testing
NB_5,4,2020-10-11,48,4,0,56.5,testing
JB_2,2,2020-10-11,48,4,0,50.8,testing
JB_1,2,2020-10-11,48,4,0,39,testing
NR_2,1.5,2020-10-11,48,4,0,62.3,testing
NR_8A,3,2020-10-11,48,4,0,77.5,testing
NR_10,4,2020-10-11,48,4,0,56.5,testing
JB_4,4,2020-10-11,48,4,0,62.8,testing
NR_3,1.5,2020-10-11,48,4,0,61.5,testing
NR_4,1.5,2020-10-11,48,4,0,75.4,testing
NR_7,1.5,2020-10-11,48,4,0,30,testing
NPT_1,1,2020-10-11,48,4,0,90.6,testing
NPT_2A,1,2020-10-11,48,4,0,93.4,testing
NPT_2B,1,2020-10-11,48,4,0,82.9,testing
NPT_4,1.5,2020-10-11,48,4,0,74.2,testing
NPT_5,1.5,2020-10-11,48,4,0,22.1,testing
Bruns_3A,1.5,2020-10-11,48,7,0,96.7,testing
Bruns_4,2.5,2020-10-11,48,7,0,41.7,testing
Bruns_5,2,2020-10-11,48,0,0,74,testing
Bruns_6,2,2020-10-11,48,7,0,89.4,testing
NH_2,2,2020-10-11,48,7,0,58.1,testing
NH_4,2.5,2020-10-11,48,7,0,96.8,testing
PND_1,2.5,2020-10-11,48,7,0,25.1,testing
PND_5,2.5,2020-10-11,48,7,0,51.8,testing
PND_6,3,2020-10-11,48,7,0,56.6,testing
Onsl_7,1.5,2020-10-11,48,7,0,56.4,testing
Onsl_6B,1.5,2020-10-11,48,3.33,0,48.9,testing
Onsl_5,1.5,2020-10-11,48,3,0,75.5,testing
Onsl_4,1.5,2020-10-11,48,3,0,26.7,testing
Onsl_1,3,2020-10-11,48,3,0,86.4,testing
MU_5A,1.5,2020-10-11,48,3,0,20.8,testing
MU_7,1.5,2020-10-11,48,3,0,20.6,testing
MU_10,3,2020-10-11,48,3,0,28,testing
MU_11,1,2020-10-11,48,3,0,56.8,testing
MU_12,1.5,2020-10-11,48,3,0,99.8,testing
MU_14,3,2020-10-11,48,3,0,39.7,testing
MU_15,1.5,2020-10-11,48,3,0,85.7,testing
MU_16B,2,2020-10-11,48,3,0,42.4,testing
BS_2,3,2020-10-11,48,3,0,84.6,testing
BS_4,3,2020-10-11,48,3,0,98.1,testing
BS_3,2.5,2020-10-11,48,3,0,47.9,testing
BS_5,2.5,2020-10-11,48,3,0,43.1,testing
BS_8,2.5,2020-10-11,48,3,0,91.5,testing
BS_9,3,2020-10-11,48,3,0,89.4,testing
BS_11,3,2020-10-11,48,3,0,56.3,testing
BS_13,3,2020-10-11,48,3,0,57,testing
BS_12,2.5,2020-10-11,48,3,0,75.6,testing
MU_13,3,2020-10-11,48,3,0,85.4,testing
Neuse_7,4,2020-10-11,48,4,0,86.6,testing
JB_3,4,2020-10-11,48,4,0,82.5,testing
PAM_6,4,2020-10-11,48,4,0,58.9,testing
PAM_7,4,2020-10-11,48,4,0,68.4,testing
NB_6,4,2020-10-11,48,4,0,35.4,testing
NPT_3,1.5,2020-10-11,48,4,0,66.1,testing
NH_6,2,2020-10-11,48,7,0,47,testing
NR_1,1.5,2020-10-11,48,4,0,55.8,testing
Sandy_1,4,2020-10-11,48,2.94,0,48.9,testing
Onsl_2,3,2020-10-11,48,3,0,49.6,testing
NH_3,3,2020-10-11,48,7,0,67.6,testing
Onsl_3,3,2020-10-11,48,3,0,32.5,testing
CL_4A,4,2020-10-11,48,4,0,26.9,testing
OBX_4A,4,2020-10-11,48,2,0,28.7,testing
OBX_4B,4,2020-10-11,48,2,0,58.4,testing
Stump_1,4,2020-10-11,48,2,0,42.5,testing
OBX_9B,4,2020-10-11,48,3.11,0,94.4,testing
BS_14,2.5,2020-10-11,48,3,0,43.2,testing
OBX_9A,4,2020-10-11,48,3.6,0,22.3,testing
OBX_10A,4,2020-10-11,48,4,0,44.9,testing
NR_8B,3,2020-10-11,48,4,0,68.5,testing
NR_6,1.5,2020-10-11,48,4,0,25.9,testing
BS_1,2.5,2020-10-11,48,3,0,41.3,testing
BS_10,2.5,2020-10-11,48,3,0,58.5,testing
PAM_1,4,2020-10-11,72,46.66,0.41,30.9,testing
Pungo_1,4,2020-10-11,72,46.61,0.39,97,testing
Hyde_6,4,2020-10-11,72,45.99,0.37,93.2,testing
OBX_3,4,2020-10-11,72,43,0.27,79.3,testing
Bruns_1,1,2020-10-11,72,34.8,0.14,37.2,testing
Bruns_2,1,2020-10-11,72,35,0.12,44.1,testing
Bruns_7,1,2020-10-11,72,34,0.1,87.6,testing
Bruns_8,4,2020-10-11,72,31.14,0.08,74.8,testing
NHP_2,3,2020-10-11,72,32.03,0.11,25.6,testing
PAM_6A,4,2020-10-11,72,46,0.38,31.3,testing
NR_5,1.5,2020-10-11,72,45,0.16,24.1,testing
NR_9,4,2020-10-11,72,44.42,0.16,21,testing
JB_1A,2,2020-10-11,72,44,0.14,72.8,testing
CL_3,4,2020-10-11,72,43.6,0.15,77.5,testing
Bruns_3,1.5,2020-10-11,72,35,0.12,48,testing
Bruns_4A,2,2020-10-11,72,34.33,0.12,70.9,testing
NH_1,2,2020-10-11,72,32,0.1,27.1,testing
NH_5,3,2020-10-11,72,32.69,0.11,50.4,testing
NH_7,2,2020-10-11,72,32,0.12,86.5,testing
PND_2,3,2020-10-11,72,32,0.11,51.8,testing
PND_4,3,2020-10-11,72,31.59,0.12,63.2,testing
PND_3,2.5,2020-10-11,72,31.8,0.12,73.8,testing
NHP_1,2.5,2020-10-11,72,32.5,0.11,20.4,testing
Onsl_6A,1.5,2020-10-11,72,50,0.27,92,testing
MU_2,1.5,2020-10-11,72,49,0.27,81.1,testing
MU_3,3,2020-10-11,72,49,0.26,64.1,testing
MU_1,1.5,2020-10-11,72,49,0.27,66.1,testing
MU_4,1.5,2020-10-11,72,49,0.27,84.6,testing
MU_6B,3,2020-10-11,72,49,0.27,83.3,testing
MU_6C,3,2020-10-11,72,49,0.26,85,testing
MU_8,1.5,2020-10-11,72,49,0.23,62.7,testing
MU_5B,1.5,2020-10-11,72,48.92,0.26,88.7,testing
MU_9,3,2020-10-11,72,48.98,0.23,97.8,testing
MU_6A,3,2020-10-11,72,48.67,0.25,30,testing
MU_15A,1.5,2020-10-11,72,48,0.23,78.9,testing
MU_16A,2,2020-10-11,72,48,0.23,70.1,testing
MU_17,3,2020-10-11,72,48,0.22,41.3,testing
BS_13B,3,2020-10-11,72,46,0.18,41.6,testing
BS_6,3,2020-10-11,72,47,0.21,24.7,testing
BS_7,2.5,2020-10-11,72,47,0.2,62,testing
BS_15,3,2020-10-11,72,45.33,0.18,66.5,testing
PAM_6B,4,2020-10-11,72,46,0.38,57.1,testing
OBX_1,4,2020-10-11,72,43,0.3,55.5,testing
PAM_2,4,2020-10-11,72,46,0.39,75.9,testing
PAM_4,4,2020-10-11,72,46,0.38,96.9,testing
PAM_5,4,2020-10-11,72,45.87,0.36,75.7,testing
Hyde_3,4,2020-10-11,72,45.11,0.34,52.4,testing
Neuse_2,4,2020-10-11,72,45.11,0.2,40.2,testing
Neuse_3,4,2020-10-11,72,45,0.2,35.5,testing
Neuse_6,4,2020-10-11,72,44.08,0.16,88.6,testing
Neuse_4,4,2020-10-11,72,45.13,0.23,44.1,testing
Neuse_1,4,2020-10-11,72,45.5,0.27,23.7,testing
Neuse_8,4,2020-10-11,72,44.51,0.19,70.6,testing
PAM_3,4,2020-10-11,72,46,0.4,99.3,testing
Hyde_5,4,2020-10-11,72,46,0.39,83,testing
Hyde_4,4,2020-10-11,72,46,0.37,98.7,testing
Hyde_2,4,2020-10-11,72,44.38,0.3,36.7,testing
Hyde_1,4,2020-10-11,72,44,0.26,68,testing
LS_1,4,2020-10-11,72,44.04,0.25,36.3,testing
OBX_2,4,2020-10-11,72,43.45,0.3,98.8,testing
OBX_5A,4,2020-10-11,72,41.04,0.18,34.4,testing
OBX_6,4,2020-10-11,72,39.86,0.14,91.6,testing
OBX_5,4,2020-10-11,72,42.34,0.21,92.5,testing
CL_4B,4,2020-10-11,72,43,0.13,67.4,testing
CL_2,4,2020-10-11,72,43.04,0.15,20.7,testing
OBX_7,4,2020-10-11,72,39.67,0.12,63.6,testing
OBX_8,4,2020-10-11,72,42.47,0.14,96.4,testing
OBX_10B,4,2020-10-11,72,43.09,0.13,30.8,testing
CL_1,4,2020-10-11,72,43.03,0.15,53,testing
NB_4,2,2020-10-11,72,44,0.13,33.1,testing
NB_3,2,2020-10-11,72,44,0.13,29.4,testing
NB_1,1.5,2020-10-11,72,44,0.14,92.6,testing
NB_2,2,2020-10-11,72,44,0.13,57.6,testing
NB_5,4,2020-10-11,72,43.78,0.13,80.5,testing
JB_2,2,2020-10-11,72,44,0.14,23.1,testing
JB_1,2,2020-10-11,72,44,0.14,56.8,testing
NR_2,1.5,2020-10-11,72,44.21,0.15,83.9,testing
NR_8A,3,2020-10-11,72,44,0.15,75,testing
NR_10,4,2020-10-11,72,43.84,0.14,87.7,testing
JB_4,4,2020-10-11,72,43.97,0.13,72,testing
NR_3,1.5,2020-10-11,72,45,0.16,43.8,testing
NR_4,1.5,2020-10-11,72,44.1,0.15,83.2,testing
NR_7,1.5,2020-10-11,72,44,0.13,88.4,testing
NPT_1,1,2020-10-11,72,46,0.18,60.6,testing
NPT_2A,1,2020-10-11,72,46,0.18,27.6,testing
NPT_2B,1,2020-10-11,72,46,0.18,45.6,testing
NPT_4,1.5,2020-10-11,72,45.5,0.17,92.3,testing
NPT_5,1.5,2020-10-11,72,45.39,0.17,82.1,testing
Bruns_3A,1.5,2020-10-11,72,35,0.12,30.1,testing
Bruns_4,2.5,2020-10-11,72,35,0.12,48.4,testing
Bruns_5,2,2020-10-11,72,0,0,50.9,testing
Bruns_6,2,2020-10-11,72,33.89,0.1,43.7,testing
NH_2,2,2020-10-11,72,32,0.1,47.2,testing
NH_4,2.5,2020-10-11,72,33,0.11,89.1,testing
PND_1,2.5,2020-10-11,72,32,0.11,71,testing
PND_5,2.5,2020-10-11,72,31.62,0.12,75,testing
PND_6,3,2020-10-11,72,31.54,0.12,67.3,testing
Onsl_7,1.5,2020-10-11,72,31,0.12,27.4,testing
Onsl_6B,1.5,2020-10-11,72,48,0.25,71.6,testing
Onsl_5,1.5,2020-10-11,72,49,0.26,73.8,testing
Onsl_4,1.5,2020-10-11,72,49,0.26,61,testing
Onsl_1,3,2020-10-11,72,50,0.28,90.6,testing
MU_5A,1.5,2020-10-11,72,49,0.27,70.1,testing
MU_7,1.5,2020-10-11,72,49,0.23,35.3,testing
MU_10,3,2020-10-11,72,48.72,0.23,81.4,testing
MU_11,1,2020-10-11,72,48.75,0.23,57.6,testing
MU_12,1.5,2020-10-11,72,48.75,0.23,83.6,testing
MU_14,3,2020-10-11,72,48,0.23,65.4,testing
MU_15,1.5,2020-10-11,72,48,0.22,74.3,testing
MU_16B,2,2020-10-11,72,48,0.22,71.6,testing
BS_2,3,2020-10-11,72,47.67,0.22,42.6,testing
BS_4,3,2020-10-11,72,47,0.21,76.1,testing
BS_3,2.5,2020-10-11,72,47,0.21,63.5,testing
BS_5,2.5,2020-10-11,72,47,0.21,82.8,testing
BS_8,2.5,2020-10-11,72,47,0.2,22.2,testing
BS_9,3,2020-10-11,72,46.8,0.2,69.2,testing
BS_11,3,2020-10-11,72,46.33,0.2,72.2,testing
BS_13,3,2020-10-11,72,46,0.18,65.7,testing
BS_12,2.5,2020-10-11,72,46,0.18,85.8,testing
MU_13,3,2020-10-11,72,48,0.23,57.4,testing
Neuse_7,4,2020-10-11,72,43.99,0.16,51.1,testing
JB_3,4,2020-10-11,72,44,0.13,65.1,testing
PAM_6,4,2020-10-11,72,46,0.36,52.9,testing
PAM_7,4,2020-10-11,72,45.37,0.36,44.3,testing
NB_6,4,2020-10-11,72,43.85,0.13,40.1,testing
NPT_3,1.5,2020-10-11,72,45.78,0.18,62.2,testing
NH_6,2,2020-10-11,72,33,0.1,90.8,testing
NR_1,1.5,2020-10-11,72,44.04,0.15,84.3,testing
Sandy_1,4,2020-10-11,72,43,0.25,46.1,testing
Onsl_2,3,2020-10-11,72,49.86,0.28,74.2,testing
NH_3,3,2020-10-11,72,32,0.1,58.5,testing
Onsl_3,3,2020-10-11,72,49,0.27,59,testing
CL_4A,4,2020-10-11,72,43.12,0.14,83.6,testing
OBX_4A,4,2020-10-11,72,43.1,0.28,88.8,testing
OBX_4B,4,2020-10-11,72,43.05,0.26,66.9,testing
Stump_1,4,2020-10-11,72,43,0.27,65.8,testing
OBX_9B,4,2020-10-11,72,41.97,0.19,91.6,testing
BS_14,2.5,2020-10-11,72,46,0.18,87.3,testing
OBX_9A,4,2020-10-11,72,43.72,0.22,92.4,testing
OBX_10A,4,2020-10-11,72,44.37,0.24,97.5,testing
NR_8B,3,2020-10-11,72,44,0.14,58.7,testing
NR_6,1.5,2020-10-11,72,44,0.15,29.2,testing
BS_1,2.5,2020-10-11,72,47.92,0.22,66.9,testing
BS_10,2.5,2020-10-11,72,46.25,0.19,20.3,testing
PAM_1,4,2020-10-12,24,0,0,41.7,testing
Pungo_1,4,2020-10-12,24,0,0,48,testing
Hyde_6,4,2020-10-12,24,0,0,97.7,testing
OBX_3,4,2020-10-12,24,0,0,68.1,testing
Bruns_1,1,2020-10-12,24,1,0,20.5,testing
Bruns_2,1,2020-10-12,24,1,0,28.5,testing
Bruns_7,1,2020-10-12,24,1,0,42,testing
Bruns_8,4,2020-10-12,24,2,0,88.3,testing
NHP_2,3,2020-10-12,24,1,0,24.4,testing
PAM_6A,4,2020-10-12,24,0,0,80,testing
NR_5,1.5,2020-10-12,24,0,0,56.4,testing
NR_9,4,2020-10-12,24,0,0,69,testing
JB_1A,2,2020-10-12,24,0,0,22.4,testing
CL_3,4,2020-10-12,24,0,0,53.5,testing
Bruns_3,1.5,2020-10-12,24,1,0,76.6,testing
Bruns_4A,2,2020-10-12,24,1,0,21.5,testing
NH_1,2,2020-10-12,24,1,0,48.7,testing
NH_5,3,2020-10-12,24,1,0,77.1,testing
NH_7,2,2020-10-12,24,1,0,25.6,testing
PND_2,3,2020-10-12,24,1,0,61.4,testing
PND_4,3,2020-10-12,24,1,0,35.8,testing
PND_3,2.5,2020-10-12,24,1,0,46.3,testing
NHP_1,2.5,2020-10-12,24,1,0,37.1,testing
Onsl_6A,1.5,2020-10-12,24,0,0,62.3,testing
MU_2,1.5,2020-10-12,24,0,0,59.3,testing
MU_3,3,2020-10-12,24,0,0,51.8,testing
MU_1,1.5,2020-10-12,24,0,0,92.9,testing
MU_4,1.5,2020-10-12,24,0,0,30.1,testing
MU_6B,3,2020-10-12,24,0,0,51.6,testing
MU_6C,3,2020-10-12,24,0,0,31.8,testing
MU_8,1.5,2020-10-12,24,0,0,84.8,testing
MU_5B,1.5,2020-10-12,24,0,0,65.9,testing
MU_9,3,2020-10-12,24,0,0,97.1,testing
MU_6A,3,2020-10-12,24,0,0,28.3,testing
MU_15A,1.5,2020-10-12,24,0,0,21.8,testing
MU_16A,2,2020-10-12,24,0,0,38.3,testing
MU_17,3,2020-10-12,24,0,0,81.5,testing
BS_13B,3,2020-10-12,24,0,0,92.9,testing
BS_6,3,2020-10-12,24,0,0,94.3,testing
BS_7,2.5,2020-10-12,24,0,0,58.6,testing
BS_15,3,2020-10-12,24,0,0,23.7,testing
PAM_6B,4,2020-10-12,24,0,0,47.3,testing
OBX_1,4,2020-10-12,24,0,0,40.3,testing
PAM_2,4,2020-10-12,24,0,0,30.1,testing
PAM_4,4,2020-10-12,24,0,0,96.5,testing
PAM_5,4,2020-10-12,24,0,0,40,testing
Hyde_3,4,2020-10-12,24,0,0,26.2,testing
Neuse_2,4,2020-10-12,24,0,0,81.1,testing
Neuse_3,4,2020-10-12,24,0,0,56.2,testing
Neuse_6,4,2020-10-12,24,0,0,37.4,testing
Neuse_4,4,2020-10-12,24,0,0,97,testing
Neuse_1,4,2020-10-12,24,0,0,73.2,testing
Neuse_8,4,2020-10-12,24,0,0,59.4,testing
PAM_3,4,2020-10-12,24,0,0,80.7,testing
Hyde_5,4,2020-10-12,24,0,0,46,testing
Hyde_4,4,2020-10-12,24,0,0,46,testing
Hyde_2,4,2020-10-12,24,0,0,30.5,testing
Hyde_1,4,2020-10-12,24,0,0,24.4,testing
LS_1,4,2020-10-12,24,0,0,23.1,testing
OBX_2,4,2020-10-12,24,0,0,20.6,testing
OBX_5A,4,2020-10-12,24,0,0,24.4,testing
OBX_6,4,2020-10-12,24,0,0,66.5,testing
OBX_5,4,2020-10-12,24,0,0,44.3,testing
CL_4B,4,2020-10-12,24,0,0,68.7,testing
CL_2,4,2020-10-12,24,0,0,86.5,testing
OBX_7,4,2020-10-12,24,0,0,20,testing
OBX_8,4,2020-10-12,24,0,0,65.6,testing
OBX_10B,4,2020-10-12,24,0,0,68.7,testing
CL_1,4,2020-10-12,24,0,0,74,testing
NB_4,2,2020-10-12,24,0,0,86.9,testing
NB_3,2,2020-10-12,24,0,0,80.4,testing
NB_1,1.5,2020-10-12,24,0,0,43.5,testing
NB_2,2,2020-10-12,24,0,0,98.6,testing
NB_5,4,2020-10-12,24,0,0,99.3,testing
JB_2,2,2020-10-12,24,0,0,36.9,testing
JB_1,2,2020-10-12,24,0,0,92.9,testing
NR_2,1.5,2020-10-12,24,0,0,82.1,testing
NR_8A,3,2020-10-12,24,0,0,99.6,testing
NR_10,4,2020-10-12,24,0,0,25.5,testing
JB_4,4,2020-10-12,24,0,0,44.1,testing
NR_3,1.5,2020-10-12,24,0,0,94.7,testing
NR_4,1.5,2020-10-12,24,0,0,45.9,testing
NR_7,1.5,2020-10-12,24,0,0,25,testing
NPT_1,1,2020-10-12,24,0,0,70.9,testing
NPT_2A,1,2020-10-12,24,0,0,40.7,testing
NPT_2B,1,2020-10-12,24,0,0,80.8,testing
NPT_4,1.5,2020-10-12,24,0,0,33.7,testing
NPT_5,1.5,2020-10-12,24,0,0,93.7,testing
Bruns_3A,1.5,2020-10-12,24,1,0,96.8,testing
Bruns_4,2.5,2020-10-12,24,1,0,78.7,testing
Bruns_5,2,2020-10-12,24,0,0,32.2,testing
Bruns_6,2,2020-10-12,24,1,0,20.3,testing
NH_2,2,2020-10-12,24,1,0,95.8,testing
NH_4,2.5,2020-10-12,24,1,0,71.5,testing
PND_1,2.5,2020-10-12,24,1,0,36.6,testing
PND_5,2.5,2020-10-12,24,1,0,50.1,testing
PND_6,3,2020-10-12,24,1,0,68.4,testing
Onsl_7,1.5,2020-10-12,24,1,0,91.4,testing
Onsl_6B,1.5,2020-10-12,24,0.08,0,25.2,testing
Onsl_5,1.5,2020-10-12,24,0,0,20.7,testing
Onsl_4,1.5,2020-10-12,24,0,0,68.8,testing
Onsl_1,3,2020-10-12,24,0,0,34.9,testing
MU_5A,1.5,2020-10-12,24,0,0,78.4,testing
MU_7,1.5,2020-10-12,24,0,0,79.8,testing
MU_10,3,2020-10-12,24,0,0,31.9,testing
MU_11,1,2020-10-12,24,0,0,63.3,testing
MU_12,1.5,2020-10-12,24,0,0,69,testing
MU_14,3,2020-10-12,24,0,0,33.4,testing
MU_15,1.5,2020-10-12,24,0,0,92.5,testing
MU_16B,2,2020-10-12,24,0,0,90.4,testing
BS_2,3,2020-10-12,24,0,0,66.7,testing
BS_4,3,2020-10-12,24,0,0,41.6,testing
BS_3,2.5,2020-10-12,24,0,0,78,testing
BS_5,2.5,2020-10-12,24,0,0,60.4,testing
BS_8,2.5,2020-10-12,24,0,0,88.1,testing
BS_9,3,2020-10-12,24,0,0,81.6,testing
BS_11,3,2020-10-12,24,0,0,35.2,testing
BS_13,3,2020-10-12,24,0,0,26.7,testing
BS_12,2.5,2020-10-12,24,0,0,77.2,testing
MU_13,3,2020-10-12,24,0,0,73.6,testing
Neuse_7,4,2020-10-12,24,0,0,27.9,testing
JB_3,4,2020-10-12,24,0,0,20.4,testing
PAM_6,4,2020-10-12,24,0,0,44.4,testing
PAM_7,4,2020-10-12,24,0,0,37.5,testing
NB_6,4,2020-10-12,24,0,0,22.4,testing
NPT_3,1.5,2020-10-12,24,0,0,59.7,testing
NH_6,2,2020-10-12,24,1,0,99,testing
NR_1,1.5,2020-10-12,24,0,0,96.2,testing
Sandy_1,4,2020-10-12,24,0,0,39.2,testing
Onsl_2,3,2020-10-12,24,0,0,46.5,testing
NH_3,3,2020-10-12,24,1,0,31.2,testing
Onsl_3,3,2020-10-12,24,0,0,78.1,testing
CL_4A,4,2020-10-12,24,0,0,53.8,testing
OBX_4A,4,2020-10-12,24,0,0,43.2,testing
OBX_4B,4,2020-10-12,24,0,0,44.6,testing
Stump_1,4,2020-10-12,24,0,0,71.6,testing
OBX_9B,4,2020-10-12,24,0,0,60.2,testing
BS_14,2.5,2020-10-12,24,0,0,91.9,testing
OBX_9A,4,2020-10-12,24,0,0,39.3,testing
OBX_10A,4,2020-10-12,24,0,0,92.8,testing
NR_8B,3,2020-10-12,24,0,0,65.3,testing
NR_6,1.5,2020-10-12,24,0,0,61.9,testing
BS_1,2.5,2020-10-12,24,0,0,72.7,testing
BS_10,2.5,2020-10-12,24,0,0,40.1,testing
PAM_1,4,2020-10-12,48,4,0,60.7,testing
Pungo_1,4,2020-10-12,48,4,0,37.2,testing
Hyde_6,4,2020-10-12,48,4,0,92,testing
OBX_3,4,2020-10-12,48,2,0,89.8,testing
Bruns_1,1,2020-10-12,48,8,0,40.9,testing
Bruns_2,1,2020-10-12,48,7,0,47.3,testing
Bruns_7,1,2020-10-12,48,7,0,41.8,testing
Bruns_8,4,2020-10-12,48,7,0,38.9,testing
NHP_2,3,2020-10-12,48,7,0,51.5,testing
PAM_6A,4,2020-10-12,48,4,0,76.7,testing
NR_5,1.5,2020-10-12,48,4,0,35.1,testing
NR_9,4,2020-10-12,48,4,0,61.4,testing
JB_1A,2,2020-10-12,48,4,0,98,testing
CL_3,4,2020-10-12,48,4,0,59.9,testing
Bruns_3,1.5,2020-10-12,48,7,0,93,testing
Bruns_4A,2,2020-10-12,48,7,0,21.7,testing
NH_1,2,2020-10-12,48,7,0,64.2,testing
NH_5,3,2020-10-12,48,7,0,27.9,testing
NH_7,2,2020-10-12,48,7,0,50,testing
PND_2,3,2020-10-12,48,7,0,27.8,testing
PND_4,3,2020-10-12,48,7,0,56.6,testing
PND_3,2.5,2020-10-12,48,7,0,80.1,testing
NHP_1,2.5,2020-10-12,48,7,0,29.8,testing
Onsl_6A,1.5,2020-10-12,48,3,0,29.6,testing
MU_2,1.5,2020-10-12,48,3,0,87.9,testing
MU_3,3,2020-10-12,48,3,0,39.5,testing
MU_1,1.5,2020-10-12,48,3,0,29.7,testing
MU_4,1.5,2020-10-12,48,3,0,68.4,testing
MU_6B,3,2020-10-12,48,3,0,72.1,testing
MU_6C,3,2020-10-12,48,3,0,34.6,testing
MU_8,1.5,2020-10-12,48,3,0,81.4,testing
MU_5B,1.5,2020-10-12,48,3,0,70.8,testing
MU_9,3,2020-10-12,48,3,0,61.8,testing
MU_6A,3,2020-10-12,48,3,0,77.9,testing
MU_15A,1.5,2020-10-12,48,3,0,45.4,testing
MU_16A,2,2020-10-12,48,3,0,99.7,testing
MU_17,3,2020-10-12,48,3,0,66.8,testing
BS_13B,3,2020-10-12,48,3,0,24,testing
BS_6,3,2020-10-12,48,3,0,43.9,testing
BS_7,2.5,2020-10-12,48,3,0,33.2,testing
BS_15,3,2020-10-12,48,3.67,0,58.4,testing
PAM_6B,4,2020-10-12,48,4,0,95.7,testing
OBX_1,4,2020-10-12,48,2,0,36.1,testing
PAM_2,4,2020-10-12,48,4,0,57.6,testing
PAM_4,4,2020-10-12,48,4,0,74.8,testing
PAM_5,4,2020-10-12,48,4,0,99.3,testing
Hyde_3,4,2020-10-12,48,4,0,75.7,testing
Neuse_2,4,2020-10-12,48,4,0,70.9,testing
Neuse_3,4,2020-10-12,48,4,0,99.5,testing
Neuse_6,4,2020-10-12,48,4,0,31.8,testing
Neuse_4,4,2020-10-12,48,4,0,31.9,testing
Neuse_1,4,2020-10-12,48,4,0,78.8,testing
Neuse_8,4,2020-10-12,48,4,0,27.2,testing
PAM_3,4,2020-10-12,48,4,0,98.7,testing
Hyde_5,4,2020-10-12,48,4,0,26,testing
Hyde_4,4,2020-10-12,48,4,0,62.7,testing
Hyde_2,4,2020-10-12,48,4,0,49,testing
Hyde_1,4,2020-10-12,48,3.54,0,35.1,testing
